customer_id,gender,age,city,state,region,signup_date,tenure_months,plan_id,contract_type,payment_method,device_type,churn,transaction_frequency,monthly_revenue,late_payment_days,complaint_count,data_used_total,churn_probability,revenue_at_risk,segment_cluster,segment_name
28523,Male,57,Washington,DC,East,2014-03-07,120,P006,Month-to-Month,Credit Card,Smartphone,0,23,1261.56,0,2.0,881.3000000000001,0.18387281937229052,231.96659400730684,3,Budget Customers
28524,Male,18,Boston,MA,East,2018-05-15,80,P013,Month-to-Month,Credit Card,Smartphone,0,14,856.9300000000001,135,2.0,561.54,0.5269799311662532,451.5849124142974,2,High-Value At Risk
28525,Male,22,Detroit,MI,Central,2015-08-26,113,P001,Month-to-Month,Credit Card,Smartphone,0,27,338.2,22,2.0,155.16,0.21637609402605282,73.17839499961106,3,Budget Customers
28526,Female,27,Minneapolis,MN,North,2017-04-18,93,P003,12 Month,Credit Card,Tablet,0,15,414.44,57,4.0,228.87,0.4330884064073002,179.48915915144147,0,Growth Customers
28527,Male,48,Houston,TX,South,2019-01-26,72,P003,12 Month,Debit Card,5G Device,0,25,493.19,29,4.0,329.65,0.6960312565606475,343.27565542314574,2,High-Value At Risk
28528,Female,26,Denver,CO,North,2018-09-09,76,P013,Month-to-Month,Debit Card,Feature Phone,0,23,1233.24,20,4.0,911.35,0.6735463486471287,830.644299005585,0,Growth Customers
28529,Male,22,Portland,OR,West,2014-07-11,120,P015,24 Month,Credit Card,Tablet,0,23,2872.79,39,2.0,3364.0,0.2841366274334211,816.2648619244578,1,Premium Loyalists
28530,Male,61,Philadelphia,PA,East,2016-01-12,109,P004,12 Month,Bank Transfer,Smartphone,0,18,602.75,87,0.0,420.75,0.21375621610370074,128.84155925650563,3,Budget Customers
28531,Female,36,Nashville,TN,Central,2017-08-18,89,P013,Month-to-Month,Debit Card,Tablet,0,28,1833.3,0,0.0,1012.81,0.4533425511060925,831.1128989427993,1,Premium Loyalists
28532,Female,57,St. Louis,MO,Central,2018-05-28,80,P002,Month-to-Month,Cash,Smartphone,0,18,227.59,30,3.0,150.42000000000002,0.5913706016217528,134.59003522309473,2,High-Value At Risk
28533,Male,51,Boston,MA,East,2017-01-04,97,P003,12 Month,Credit Card,Tablet,0,22,505.46,0,4.0,277.65,0.4159994299113105,210.271071842971,0,Growth Customers
28534,Female,48,San Diego,CA,West,2017-08-09,90,P005,24 Month,Debit Card,Smartphone,0,20,744.46,42,2.0,678.75,0.47543498981736726,353.94233251943723,2,High-Value At Risk
28535,Female,54,Phoenix,AZ,West,2015-06-24,115,P003,12 Month,Wallet,Smartphone,0,23,553.64,66,1.0,298.32,0.1783510150134977,98.74225595207287,3,Budget Customers
28536,Male,35,Washington,DC,East,2017-09-27,88,P009,12 Month,Credit Card,Tablet,0,19,1249.59,32,3.0,1030.42,0.5265760782839356,658.004201662823,2,High-Value At Risk
28537,Male,23,St. Louis,MO,Central,2019-05-19,68,P012,24 Month,Credit Card,Smartphone,0,28,5496.45,55,1.0,4088.2,0.7664076994784464,4212.521599798307,1,Premium Loyalists
28538,Non-binary,45,Minneapolis,MN,North,2014-12-22,120,P008,24 Month,Wallet,Smartphone,0,24,2772.68,57,2.0,1876.95,0.17482222755013152,484.72609388369864,1,Premium Loyalists
28539,Male,33,Atlanta,GA,South,2015-06-26,115,P004,12 Month,Debit Card,Smartphone,0,27,758.81,13,5.0,507.19,0.24193321512723795,183.5813429706994,0,Growth Customers
28540,Male,46,Los Angeles,CA,West,2016-04-18,106,P004,12 Month,Credit Card,Feature Phone,0,29,1015.12,0,2.0,566.05,0.2915787596969061,295.9874305435233,3,Budget Customers
28541,Male,50,Chicago,IL,North,2014-02-21,120,P002,Month-to-Month,Bank Transfer,Smartphone,0,22,256.71,26,3.0,165.49,0.17470919699047396,44.84959795942457,0,Growth Customers
28542,Male,28,Los Angeles,CA,West,2015-10-22,111,P005,24 Month,Credit Card,Feature Phone,0,16,699.75,17,5.0,353.58000000000004,0.26749324615585085,187.17839899755663,0,Growth Customers
28543,Female,30,Portland,OR,West,2016-02-03,108,P003,12 Month,Credit Card,Smartphone,0,15,314.25,0,2.0,328.74,0.2847800933671844,89.4921443406377,3,Budget Customers
28544,Female,37,Denver,CO,North,2014-06-27,120,P001,Month-to-Month,Credit Card,Feature Phone,0,19,246.07999999999998,26,4.0,83.66,0.1785837775929674,43.94589599007742,0,Growth Customers
28545,Female,55,New York,NY,East,2017-05-01,93,P008,24 Month,Debit Card,5G Device,0,12,1249.8,0,2.0,935.88,0.4595589501316242,574.3567758745039,2,High-Value At Risk
28546,Female,28,San Diego,CA,West,2016-03-09,107,P001,Month-to-Month,Debit Card,Smartphone,0,16,188.49,0,2.0,80.55,0.2797282276709123,52.725973633690266,3,Budget Customers
28547,Female,62,St. Louis,MO,Central,2016-09-10,101,P015,24 Month,Credit Card,Smartphone,0,13,1293.26,12,2.0,1714.71,0.4343968575451011,561.7880799887774,1,Premium Loyalists
28548,Female,18,Boston,MA,East,2019-10-24,63,P007,12 Month,Credit Card,5G Device,0,19,1501.32,50,1.0,932.46,0.742685184227577,1115.0081207845458,2,High-Value At Risk
28549,Female,59,Charlotte,NC,South,2019-11-30,61,P013,Month-to-Month,Credit Card,Smartphone,0,23,1273.64,76,2.0,722.37,0.7546753802164229,961.1847512588449,2,High-Value At Risk
28550,Female,41,Nashville,TN,Central,2014-07-14,120,P006,Month-to-Month,Credit Card,Feature Phone,0,19,1142.72,68,2.0,873.35,0.16601366227745212,189.7071321576901,3,Budget Customers
28551,Male,45,Phoenix,AZ,West,2015-09-13,113,P015,24 Month,Cash,Smartphone,0,28,3786.84,56,1.0,3929.47,0.34110108400825406,1291.6952289658168,1,Premium Loyalists
28552,Male,45,Chicago,IL,North,2014-09-15,120,P010,24 Month,Credit Card,5G Device,0,21,2525.64,0,0.0,1827.7,0.1813652465573061,458.06332131499454,1,Premium Loyalists
28553,Female,18,Houston,TX,South,2016-11-22,98,P001,Month-to-Month,Bank Transfer,Smartphone,0,18,238.44,6,2.0,97.25999999999999,0.37072596046255435,88.39589801269146,3,Budget Customers
28554,Female,34,Minneapolis,MN,North,2014-07-15,120,P004,12 Month,Credit Card,Smartphone,0,24,803.61,40,2.0,654.36,0.1728659994717705,138.9168458355095,3,Budget Customers
28555,Male,36,Boston,MA,East,2018-12-05,73,P001,Month-to-Month,Credit Card,Smartphone,0,18,182.88,0,3.0,93.55,0.6812601579099937,124.58885767857964,2,High-Value At Risk
28556,Male,54,San Francisco,CA,West,2017-12-01,86,P013,Month-to-Month,Wallet,5G Device,0,21,1203.78,31,3.0,715.6,0.5215197403291854,627.7950330134668,0,Growth Customers
28557,Female,37,Nashville,TN,Central,2014-12-13,120,P001,Month-to-Month,Debit Card,5G Device,0,27,278.73,32,2.0,143.64,0.16279718319552783,45.37645887208947,3,Budget Customers
28558,Female,57,Los Angeles,CA,West,2019-10-02,63,P003,12 Month,Debit Card,Smartphone,0,27,730.78,0,3.0,412.96,0.7769032527911585,567.7453590747227,2,High-Value At Risk
28559,Female,62,Detroit,MI,Central,2014-12-27,120,P003,12 Month,Debit Card,Smartphone,0,21,491.93,54,1.0,344.73,0.15322709816929297,75.37700640242029,3,Budget Customers
28560,Female,46,Atlanta,GA,South,2016-12-07,98,P002,Month-to-Month,Credit Card,Feature Phone,0,17,214.47,31,1.0,154.04,0.35149902238152736,75.38599533016617,3,Budget Customers
28561,Male,41,Washington,DC,East,2019-04-27,69,P004,12 Month,Debit Card,Smartphone,0,19,673.03,18,0.0,438.42,0.6833414823508532,459.90931786659473,2,High-Value At Risk
28562,Female,25,Washington,DC,East,2015-06-09,116,P014,12 Month,Debit Card,Smartphone,0,18,2142.12,9,1.0,1287.76,0.19626803880797586,420.4296912913412,1,Premium Loyalists
28563,Female,46,Chicago,IL,North,2017-06-06,92,P001,Month-to-Month,Credit Card,Smartphone,0,21,220.97,39,3.0,118.63,0.4401322449650405,97.256022169925,0,Growth Customers
28564,Male,34,Nashville,TN,Central,2014-10-18,120,P006,Month-to-Month,Debit Card,Tablet,0,21,998.84,0,2.0,752.57,0.18498547170159527,184.77088855442142,3,Budget Customers
28565,Male,56,Washington,DC,East,2019-04-17,69,P003,12 Month,Cash,Feature Phone,0,27,684.02,26,0.0,471.36,0.6819616191933197,466.4753867606145,2,High-Value At Risk
28566,Male,19,Boston,MA,East,2019-08-30,65,P014,12 Month,Wallet,Tablet,0,11,1366.13,39,1.0,616.86,0.7086024601086442,968.0430788282223,2,High-Value At Risk
28567,Female,30,St. Louis,MO,Central,2016-02-21,107,P008,24 Month,Credit Card,5G Device,0,25,2609.25,55,1.0,1961.02,0.2878556903355282,751.087460007977,1,Premium Loyalists
28568,Female,50,Los Angeles,CA,West,2016-11-07,99,P010,24 Month,Credit Card,Tablet,0,20,2251.09,82,6.0,958.94,0.34999650551348366,787.873633596348,0,Growth Customers
28569,Male,61,New York,NY,East,2018-07-16,78,P006,Month-to-Month,Credit Card,Feature Phone,0,13,817.41,14,0.0,287.86,0.5617883726430757,459.2114336821765,2,High-Value At Risk
28570,Female,48,Minneapolis,MN,North,2019-02-01,72,P001,Month-to-Month,Credit Card,5G Device,0,21,211.23,100,2.0,149.41,0.63390658366162,133.90008766684397,2,High-Value At Risk
28571,Female,55,Cincinnati,OH,Central,2015-10-03,112,P003,12 Month,Bank Transfer,5G Device,0,20,494.64,32,3.0,324.01,0.2370326434581101,117.24582676011957,0,Growth Customers
28572,Male,41,Portland,OR,West,2014-03-04,120,P007,12 Month,Bank Transfer,Tablet,0,9,851.5699999999999,121,4.0,394.12,0.14881735006163807,126.72839079198913,0,Growth Customers
28573,Male,61,Portland,OR,West,2019-10-16,63,P005,24 Month,Credit Card,Smartphone,0,22,1009.07,13,6.0,801.49,0.815913857796358,823.3141964865711,0,Growth Customers
28574,Female,42,Boston,MA,East,2017-06-01,92,P004,12 Month,Bank Transfer,Feature Phone,0,28,916.39,22,1.0,546.45,0.42478899864761427,389.27239047068724,3,Budget Customers
28575,Male,45,Boston,MA,East,2014-02-05,120,P001,Month-to-Month,Cash,Tablet,0,26,271.27,48,1.0,168.34,0.15208595782839116,41.25635778010766,3,Budget Customers
28576,Female,41,Chicago,IL,North,2018-06-13,79,P004,12 Month,Debit Card,Smartphone,0,21,669.05,0,4.0,436.86,0.6358498283611186,425.4153276650064,0,Growth Customers
28577,Female,35,Detroit,MI,Central,2015-08-24,113,P002,Month-to-Month,Debit Card,5G Device,0,19,280.68,0,2.0,136.52,0.22556374963458617,63.311233247435645,3,Budget Customers
28578,Female,44,Miami,FL,South,2015-04-23,118,P001,Month-to-Month,Credit Card,Smartphone,0,14,159.28,0,2.0,76.86,0.1867157625363592,29.74008665679129,3,Budget Customers
28579,Male,42,Charlotte,NC,South,2014-05-17,120,P010,24 Month,Credit Card,Smartphone,0,26,2205.4,9,1.0,1711.69,0.19108209608123874,421.41245469756393,1,Premium Loyalists
28580,Male,45,Detroit,MI,Central,2014-06-19,120,P015,24 Month,Credit Card,Smartphone,0,11,1903.97,0,2.0,1379.77,0.19265408925766928,366.8076063239246,3,Budget Customers
28581,Female,18,Washington,DC,East,2016-10-27,99,P004,12 Month,Debit Card,Smartphone,0,14,483.06,35,5.0,290.79,0.3909235533977856,188.83953170433432,0,Growth Customers
28582,Male,27,New York,NY,East,2014-02-18,120,P003,12 Month,Debit Card,5G Device,0,18,502.44,0,2.0,270.33,0.17260717654665048,86.72474978409906,3,Budget Customers
28583,Male,32,Philadelphia,PA,East,2017-07-15,90,P001,Month-to-Month,Bank Transfer,5G Device,0,22,258.77,0,2.0,123.28999999999999,0.46905695271585135,121.37786765428085,2,High-Value At Risk
28584,Male,19,Cincinnati,OH,Central,2016-11-06,99,P001,Month-to-Month,Wallet,Smartphone,0,21,247.59,70,2.0,117.39999999999999,0.32952497515391344,81.58708859835743,3,Budget Customers
28585,Female,27,Detroit,MI,Central,2014-07-24,120,P009,12 Month,Debit Card,5G Device,0,21,1405.16,0,2.0,707.76,0.16872490440116786,237.08548666834503,3,Budget Customers
28586,Male,48,Boston,MA,East,2018-07-31,78,P001,Month-to-Month,Credit Card,Smartphone,0,15,173.34,45,1.0,75.77,0.5743409358529714,99.55625782075407,2,High-Value At Risk
28587,Female,43,Philadelphia,PA,East,2016-11-21,98,P004,12 Month,Credit Card,Smartphone,0,21,885.23,16,1.0,541.81,0.3602179957473145,318.8757763753952,3,Budget Customers
28588,Male,51,Baltimore,MD,East,2018-07-22,78,P009,12 Month,Credit Card,Smartphone,0,23,1731.44,0,0.0,1101.88,0.5995844440936166,1038.1444898814516,2,High-Value At Risk
28589,Female,51,Dallas,TX,South,2014-02-08,120,P007,12 Month,Bank Transfer,Smartphone,0,36,3134.78,29,0.0,2165.82,0.17207084940787623,539.4042573068223,1,Premium Loyalists
28590,Female,52,Boston,MA,East,2014-08-02,120,P004,12 Month,Bank Transfer,5G Device,0,24,776.02,22,0.0,573.8,0.1585806117573877,123.06172633596799,3,Budget Customers
28591,Female,39,Seattle,WA,North,2015-11-15,111,P007,12 Month,Cash,5G Device,0,21,1829.98,86,2.0,1157.81,0.2210100704081902,404.4440086455799,1,Premium Loyalists
28592,Female,56,St. Louis,MO,Central,2018-03-16,82,P002,Month-to-Month,Debit Card,Smartphone,0,21,378.3,0,1.0,219.97,0.5539425649607218,209.55647232464108,2,High-Value At Risk
28593,Female,31,Boston,MA,East,2017-07-30,90,P003,12 Month,Wallet,Smartphone,0,14,329.38,155,1.0,167.55,0.37359855896305233,123.05589335125018,3,Budget Customers
28594,Female,56,Phoenix,AZ,West,2016-05-31,104,P010,24 Month,Wallet,Smartphone,0,19,1896.4,19,3.0,1291.7,0.3365707981866492,638.2728616811615,1,Premium Loyalists
28595,Male,50,Los Angeles,CA,West,2015-12-08,110,P002,Month-to-Month,Credit Card,Tablet,0,17,184.55,2,1.0,94.09,0.24116082964301574,44.50623111061856,3,Budget Customers
28596,Female,47,Minneapolis,MN,North,2017-08-26,89,P002,Month-to-Month,Debit Card,Feature Phone,0,27,331.99,11,2.0,238.4,0.4827425198551719,160.26568916671852,2,High-Value At Risk
28597,Male,38,Boston,MA,East,2018-07-14,78,P004,12 Month,Debit Card,5G Device,0,18,505.23,33,4.0,332.56,0.629164923246401,317.8729941717792,0,Growth Customers
28598,Male,30,Boston,MA,East,2019-04-25,69,P004,12 Month,Credit Card,Smartphone,0,26,782.8,8,2.0,569.73,0.7181745118319264,562.1870078620319,2,High-Value At Risk
28599,Male,39,Boston,MA,East,2016-07-17,103,P001,Month-to-Month,Debit Card,Smartphone,0,30,354.27,66,2.0,158.32999999999998,0.2885674681038024,102.23079692513407,3,Budget Customers
28600,Male,19,Baltimore,MD,East,2019-07-19,66,P006,Month-to-Month,Credit Card,Smartphone,0,21,1144.51,0,0.0,803.0600000000001,0.7300303483124883,835.5270339471259,2,High-Value At Risk
28601,Male,52,Phoenix,AZ,West,2017-03-09,95,P007,12 Month,Credit Card,Smartphone,0,21,1611.6200000000001,2,2.0,1134.7,0.4343019376924175,699.9296888238539,1,Premium Loyalists
28602,Female,32,Portland,OR,West,2014-05-06,120,P005,24 Month,Credit Card,Smartphone,0,19,960.61,22,2.0,499.61,0.16437518739101348,157.90044875968147,3,Budget Customers
28603,Female,33,Seattle,WA,North,2016-07-03,103,P001,Month-to-Month,Credit Card,Smartphone,0,21,257.45,76,1.0,114.61,0.27334937591593705,70.37379682955799,3,Budget Customers
28604,Male,18,Phoenix,AZ,West,2019-02-08,71,P006,Month-to-Month,Credit Card,Smartphone,0,19,1011.56,2,1.0,715.49,0.6902948167778901,698.2746248598424,2,High-Value At Risk
28605,Male,25,Baltimore,MD,East,2015-09-27,112,P008,24 Month,Wallet,Smartphone,0,27,3283.6400000000003,11,3.0,2317.5,0.2800879072600625,919.7078557954317,1,Premium Loyalists
28606,Female,73,Denver,CO,North,2015-07-12,115,P003,12 Month,Credit Card,Smartphone,0,15,298.64,0,3.0,231.48,0.22491255793374093,67.16788630133239,0,Growth Customers
28607,Female,30,Houston,TX,South,2019-06-28,67,P007,12 Month,Debit Card,Smartphone,0,15,1039.1399999999999,0,2.0,1062.1100000000001,0.7672746951482883,797.3058267163922,2,High-Value At Risk
28608,Female,52,San Diego,CA,West,2014-04-12,120,P003,12 Month,Debit Card,5G Device,0,28,614.25,4,1.0,403.78,0.16733862284556952,102.78774908289108,3,Budget Customers
28609,Male,22,Charlotte,NC,South,2017-10-16,87,P007,12 Month,Bank Transfer,5G Device,0,18,1372.23,21,3.0,984.94,0.5328788567307478,731.232353571634,2,High-Value At Risk
28610,Female,21,Nashville,TN,Central,2014-07-15,120,P007,12 Month,Cash,Feature Phone,0,20,1791.79,8,0.0,976.37,0.15366715154950764,275.3392654748923,3,Budget Customers
28611,Male,38,Washington,DC,East,2014-08-31,120,P010,24 Month,Credit Card,Smartphone,0,21,2345.05,23,1.0,1153.49,0.14993510426621934,351.60531625949767,1,Premium Loyalists
28612,Female,39,Los Angeles,CA,West,2018-03-12,82,P005,24 Month,Debit Card,Smartphone,0,18,920.61,97,4.0,459.86,0.5382719504657503,495.5385403182744,0,Growth Customers
28613,Male,30,Baltimore,MD,East,2014-05-06,120,P006,Month-to-Month,Debit Card,Smartphone,0,16,1093.24,59,5.0,700.77,0.1853328120982404,202.61324349828033,0,Growth Customers
28614,Male,38,Baltimore,MD,East,2017-06-26,91,P002,Month-to-Month,Credit Card,Smartphone,0,23,382.83,44,7.0,227.49,0.5089470323667428,194.84019240096012,0,Growth Customers
28615,Female,28,San Francisco,CA,West,2016-09-14,101,P006,Month-to-Month,Wallet,Tablet,0,18,1097.79,79,0.0,588.89,0.2801945595839986,307.5947855657178,3,Budget Customers
28616,Female,54,Los Angeles,CA,West,2015-11-20,111,P001,Month-to-Month,Credit Card,Smartphone,0,16,155.26,38,0.0,84.86,0.2095258294972666,32.530980287745614,3,Budget Customers
28617,Male,64,Minneapolis,MN,North,2014-02-09,120,P001,Month-to-Month,Wallet,Feature Phone,0,24,317.67,0,4.0,124.61,0.18708820857773792,59.43231121889001,0,Growth Customers
28618,Male,52,Baltimore,MD,East,2015-11-19,111,P011,24 Month,Credit Card,Smartphone,0,15,1881.72,16,1.0,2381.27,0.33757916397533355,635.2294644356647,1,Premium Loyalists
28619,Female,20,San Francisco,CA,West,2014-08-03,120,P005,24 Month,Credit Card,Smartphone,0,23,1181.72,97,2.0,567.99,0.14042566978059995,165.94382249313057,3,Budget Customers
28620,Male,44,Dallas,TX,South,2018-09-26,76,P007,12 Month,Wallet,Smartphone,0,19,1418.0,33,0.0,961.6700000000001,0.608933687770487,863.4679692585505,2,High-Value At Risk
28621,Female,31,Dallas,TX,South,2018-05-11,80,P005,24 Month,Debit Card,Tablet,0,18,786.79,14,1.0,426.36,0.5680155700703781,446.9089703756727,2,High-Value At Risk
28622,Male,31,Baltimore,MD,East,2019-04-12,69,P013,Month-to-Month,Bank Transfer,Feature Phone,0,34,2234.45,0,2.0,1235.65,0.7095670982433915,1585.492202669946,1,Premium Loyalists
28623,Male,47,San Francisco,CA,West,2014-08-04,120,P015,24 Month,Cash,Smartphone,0,16,2534.4,30,3.0,2321.88,0.2319156561853094,587.7670390360482,1,Premium Loyalists
28624,Male,39,Phoenix,AZ,West,2019-03-27,70,P007,12 Month,Credit Card,Smartphone,0,21,1655.91,24,3.0,1206.8899999999999,0.7254696151712949,1201.312390458299,2,High-Value At Risk
28625,Female,40,Minneapolis,MN,North,2019-04-11,69,P004,12 Month,Debit Card,Smartphone,0,14,476.88,23,2.0,337.15,0.7062863682446097,336.81384328848947,2,High-Value At Risk
28626,Male,39,Washington,DC,East,2018-05-22,80,P006,Month-to-Month,Bank Transfer,Smartphone,0,24,1196.9,41,1.0,804.14,0.5686245417058915,680.5867139677816,2,High-Value At Risk
28627,Male,26,Miami,FL,South,2018-05-12,80,P010,24 Month,Debit Card,Smartphone,0,21,1992.8,143,0.0,1059.66,0.4797347400100156,956.0153898919591,1,Premium Loyalists
28628,Female,25,Philadelphia,PA,East,2015-10-20,112,P007,12 Month,Wallet,Smartphone,0,14,1001.88,39,1.0,862.87,0.23239791339591503,232.83482147309937,3,Budget Customers
28629,Male,34,Phoenix,AZ,West,2018-02-25,83,P001,Month-to-Month,Debit Card,5G Device,1,18,182.26,0,4.0,82.98,0.5819072507006795,106.05841551270584,0,Growth Customers
28630,Female,36,San Diego,CA,West,2019-05-08,68,P005,24 Month,Debit Card,Smartphone,0,19,828.08,59,2.0,610.76,0.7066720123541559,585.1809599902294,2,High-Value At Risk
28631,Male,43,Charlotte,NC,South,2017-11-12,86,P008,24 Month,Credit Card,Smartphone,0,22,2663.53,0,2.0,1651.28,0.5362456630659121,1428.306410945949,1,Premium Loyalists
28632,Female,50,Kansas City,MO,Central,2015-06-24,115,P004,12 Month,Cash,Smartphone,0,18,511.51,0,3.0,329.57,0.22342563927574005,114.28444874593379,0,Growth Customers
28633,Male,36,Phoenix,AZ,West,2015-08-17,114,P001,Month-to-Month,Bank Transfer,Smartphone,0,28,280.3,8,1.0,141.3,0.20505545678426784,57.47704453663028,3,Budget Customers
28634,Female,40,Seattle,WA,North,2019-03-31,70,P007,12 Month,Debit Card,Smartphone,0,19,1762.8899999999999,0,3.0,1204.49,0.7307396921041305,1288.2136958134504,2,High-Value At Risk
28635,Female,50,Denver,CO,North,2015-04-04,118,P006,Month-to-Month,Debit Card,Smartphone,0,17,949.52,0,0.0,695.75,0.18032260013218884,171.21991527751595,3,Budget Customers
28636,Female,35,St. Louis,MO,Central,2018-06-26,79,P009,12 Month,Bank Transfer,Smartphone,0,21,1447.48,30,3.0,1252.09,0.643554984475519,931.5329689286242,2,High-Value At Risk
28637,Female,44,New York,NY,East,2016-12-06,98,P002,Month-to-Month,Wallet,Smartphone,0,13,183.44,8,4.0,124.38,0.40276707532394285,73.88359229742407,0,Growth Customers
28638,Male,41,Baltimore,MD,East,2016-09-19,100,P001,Month-to-Month,Debit Card,Smartphone,0,11,111.06,38,1.0,46.64,0.3219943519303394,35.76069272538349,3,Budget Customers
28639,Male,34,San Francisco,CA,West,2016-07-06,103,P008,24 Month,Credit Card,Smartphone,0,25,3104.28,2,4.0,1564.0,0.33159523352518183,1029.3644515275514,1,Premium Loyalists
